Unnamed: 0,locations,stayTime,placeID,randomized_stay_time,Unnamed: 7,openHours,parking,diner,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment"
2849,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,81.493909,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2848,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,115.57139601578882,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3127,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,132.48911289888156,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
680,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,114.33000541400686,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3137,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,134.20481564016538,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2837,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,99.61274051669427,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
692,One Galle Face ,45,ChIJTXbn3s9b4joRxbASabb7l98,47.28910225754068,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
693,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,84.72778615938302,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2868,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,94.41610496166196,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2832,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,82.74876752149714,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2895,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,70.69275955807653,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
624,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,205.1506530532136,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
566,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,54.05280724,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2980,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,129.41722910988213,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
567,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,180.33596463698305,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
568,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,56.24380718610199,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
551,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,48.96258039617943,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
528,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,111.55665799025778,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
527,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,189.5401163633321,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
526,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,108.0360068715789,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
516,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,54.66734287441971,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
596,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,70.67012467775463,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
597,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,61.87380978100216,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3024,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,126.14646778507168,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2937,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,103.2334964896434,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
441,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,46.086416927299965,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2936,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,108.6343280643887,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
612,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,123.58444194438118,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
492,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,55.95271722499519,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
491,One Galle Face ,45,ChIJTXbn3s9b4joRxbASabb7l98,48.79033386167462,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
487,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,100.73567902091742,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,109.64118570551746,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3050,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,128.34063944521623,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3060,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,122.9136586615782,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
468,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,73.87478308317148,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
467,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,64.72571554926851,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
466,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,58.76355890363208,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
622,One Galle Face ,45,ChIJTXbn3s9b4joRxbASabb7l98,47.986520519148826,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
623,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,110.49385681212202,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3082,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,119.4362505444848,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2935,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,141.52341276952336,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
212,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,191.5043888987628,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3142,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,127.76150435930396,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
694,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,54.52457317110861,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
753,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,113.76025413861088,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2761,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,79.49637442969836,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
754,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,198.8746352769812,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
288,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,55.96665354863326,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3279,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,133.30720254516274,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
773,One Galle Face ,45,ChIJTXbn3s9b4joRxbASabb7l98,45.80992571388381,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2743,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,108.82926766877456,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3303,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,123.9100878461606,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3304,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,114.58350453780754,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3305,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,119.49391547609356,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
254,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,105.93782808503788,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
253,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,112.77472387988205,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
774,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,116.43980558519463,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
752,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,42.99347501,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,96.80882433888118,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
252,One Galle Face ,60,ChIJTXbn3s9b4joRxbASabb7l98,56.91529470999792,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3318,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,111.2801811896991,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3335,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,123.74736933222412,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2718,One Galle Face ,90,ChIJTXbn3s9b4joRxbASabb7l98,98.81339798470512,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
794,One Galle Face ,120,ChIJTXbn3s9b4joRxbASabb7l98,117.03809005695577,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
795,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,199.9478143365255,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
796,One Galle Face ,200,ChIJTXbn3s9b4joRxbASabb7l98,214.52981580470183,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
