Unnamed: 0,locations,stayTime,locationType,placeID,randomized_stay_time,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment",timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night
189,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,126.5868052,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3365,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,106.2026103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1523,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,56.39512412,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
817,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,125.9685963,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
816,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,120.2986185,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
231,National Art Gallery,45,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,43.56344903,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
815,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,130.7862782,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1821,National Art Gallery,150,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,155.1762054,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
232,National Art Gallery,45,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,48.78762078,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1524,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,50.72495983,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3431,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,125.8493436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3432,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,116.9295113,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2380,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,98.69306751,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65,National Art Gallery,45,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,52.49513639,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
764,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,73.0542502,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2656,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,96.96497612,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3250,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,111.1767299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3515,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,133.1315119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2768,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,100.9274405,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2295,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,89.81422042,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1624,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,72.56903591,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
106,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,102.053295,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1625,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,44.48667835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1626,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,43.50586695,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1030,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,70.71058154,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2576,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,87.27918261,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
64,National Art Gallery,45,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,47.67417608,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1940,National Art Gallery,180,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,173.3412992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3530,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,118.7858366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3228,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,112.3765513,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2280,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,90.52987778,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1031,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,45.89404835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2281,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,73.38733698,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
105,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,114.497878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3227,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,133.2546855,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63,National Art Gallery,45,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,50.93267346,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
107,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,81.61381135,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3575,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,120.3872375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2279,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,99.01236688,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1772,National Art Gallery,150,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,147.042989,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1162,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,64.44120728,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3531,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,131.5073479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1049,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,62.39867776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2540,National Art Gallery,90,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,99.38589772,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1163,National Art Gallery,60,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,66.57153975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3226,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,99.8747135,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1960,National Art Gallery,180,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,172.3902161,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1961,National Art Gallery,180,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,159.51431,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3286,National Art Gallery,120,Museums and Galleries,ChIJ9asnzG9Z4joRpzOYo3-ENCk,119.3856345,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
902,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,69.89772239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1025,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,58.95554315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2966,National Museum of Colombo,120,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,137.0039538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2181,National Museum of Colombo,180,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,184.331195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2180,National Museum of Colombo,180,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,168.1172784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2572,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,78.99973874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2508,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,96.40686449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2650,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,91.28930799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2156,National Museum of Colombo,180,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,184.8400694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2376,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,69.69495915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2602,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,87.59882505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2158,National Museum of Colombo,180,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,165.0999512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2603,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,107.7831202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2604,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,98.69289302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
580,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,61.6137492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
879,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,52.31658722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
579,National Museum of Colombo,120,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,113.7199005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1067,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,50.34971765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2375,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,92.60264278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
903,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,57.73982351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2585,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,86.54770955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2948,National Museum of Colombo,120,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,129.8486101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2947,National Museum of Colombo,120,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,115.8698185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
578,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,52.34473583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2488,National Museum of Colombo,90,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,92.84679156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
846,National Museum of Colombo,60,Museums and Galleries,ChIJr7L0oW9Z4joRjaT5aD0oCtk,54.57549701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
